File Number,Loan Account Number,Sub LAN,Case Filing Date,Forum (court),Case type,Case Number,Case Year,Petitioner,Respondent,CNR (district courts),Lawyer,Next Hearing Date,TransactionId,Status,Remarks
"=""FN08360845""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1304""","=""2024""","=""Noel Kihn II""","=""Dr. Ray Russel""","=""CNR736140048306""","=""Kyle Howell III""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN62194976""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1305""","=""2024""","=""Floyd Fahey""","=""Amy Leffler""","=""CNR286474175261""","=""Dr. Douglas Block""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN41617218""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1306""","=""2024""","=""Adrienne Mosciski""","=""Dr. Lisa Goldner DVM""","=""CNR249767015129""","=""Janis Reichert Sr.""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN00566344""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1307""","=""2024""","=""Misty Tremblay""","=""Mr. Gary Hilll""","=""CNR051122005056""","=""Wilfred Grady""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN55342378""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1308""","=""2024""","=""Toni Crona""","=""Arlene Ullrich""","=""CNR947295628504""","=""Bridget Hills""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN36946482""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1309""","=""2024""","=""Kellie Cole""","=""Penny Thompson""","=""CNR636190604202""","=""Opal Marquardt""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN87523739""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1310""","=""2024""","=""Salvatore Wisozk""","=""Chester Rogahn""","=""CNR681399377388""","=""Calvin Kilback""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN87762767""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1311""","=""2024""","=""Kerry Stehr""","=""Melissa Volkman""","=""CNR816207208697""","=""Cameron Hettinger""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN78687800""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1312""","=""2024""","=""Suzanne Spinka""","=""James Carroll""","=""CNR705086059427""","=""Dr. Jose Streich""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN88512308""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1313""","=""2024""","=""Louis Haag""","=""Thomas Bartell""","=""CNR789651236963""","=""Jo Hayes""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN59533654""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1314""","=""2024""","=""Joe Beahan-Bailey""","=""Gilbert Kunde DVM""","=""CNR014121296947""","=""Danielle Donnelly""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN46036666""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1315""","=""2024""","=""Cathy Mueller""","=""Cora Mayert""","=""CNR585029100831""","=""Ethel Howell""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN55125377""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1316""","=""2024""","=""Joy Sawayn""","=""Emmett Jones""","=""CNR042014002398""","=""Glenda Rippin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN51984872""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1317""","=""2024""","=""Lloyd Hickle DDS""","=""Mr. Colin Beer V""","=""CNR654027900889""","=""Emilio Schumm""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN34658532""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1318""","=""2024""","=""Joe Marvin""","=""Jana Buckridge""","=""CNR665388378400""","=""Santiago Dietrich""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN18968363""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1319""","=""2024""","=""Lauren Rice""","=""Sammy Larson""","=""CNR635597838186""","=""Joanne Labadie""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN57422290""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1320""","=""2024""","=""Irene Jakubowski""","=""Dr. Darrin Zulauf""","=""CNR503785229833""","=""Vincent Little""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN78673613""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1321""","=""2024""","=""Claudia Gusikowski""","=""Kristie Gerlach""","=""CNR806715806608""","=""Shannon Tremblay""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN41573902""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1322""","=""2024""","=""Darryl Kreiger""","=""Dr. Elmer Rolfson""","=""CNR162768939644""","=""Candace Rutherford""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN32816622""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1323""","=""2024""","=""Jeremy Bechtelar-Sipes PhD""","=""Kathryn Gulgowski""","=""CNR181733742910""","=""Owen Marquardt""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN87562919""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1324""","=""2024""","=""Henry Padberg""","=""Dr. Johnnie Mills""","=""CNR505256383057""","=""Bill Feeney I""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN49048132""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1325""","=""2024""","=""Amelia Jacobs""","=""Beulah Mosciski""","=""CNR667072094351""","=""Manuel Kshlerin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN78736561""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1326""","=""2024""","=""Mr. Tommy Roberts""","=""Andres Miller""","=""CNR420658491719""","=""Tricia Morissette""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN56139635""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1327""","=""2024""","=""Spencer Goldner""","=""Marta Johnson""","=""CNR291251798885""","=""Shane Kuhlman""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN91966692""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1328""","=""2024""","=""Theodore Carter V""","=""Shelly Hudson DVM""","=""CNR305489322454""","=""Jimmy Morar""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN55130551""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1329""","=""2024""","=""Janis Becker""","=""Betty Daniel""","=""CNR172296419243""","=""Adam Leannon""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN84514409""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1330""","=""2024""","=""Tracy Bailey""","=""Vincent Hodkiewicz""","=""CNR277829841364""","=""Conrad Simonis""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN80088444""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1331""","=""2024""","=""Eunice Bahringer""","=""Ronald Kshlerin""","=""CNR564813909660""","=""Miss Brittany Olson Jr.""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN47698218""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1332""","=""2024""","=""Ronald Rowe""","=""Owen Maggio IV""","=""CNR955899820201""","=""Lora Buckridge""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN41630771""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1333""","=""2024""","=""Frances Renner IV""","=""Mr. Isaac Stehr""","=""CNR225346497429""","=""Beatrice Nader""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN22571348""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1334""","=""2024""","=""Ernesto Stroman""","=""Clinton Bartell""","=""CNR141924858381""","=""Rickey Breitenberg""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN70120450""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1335""","=""2024""","=""Mr. Simon Spinka III""","=""Devin Schneider""","=""CNR747633030946""","=""Sylvia Rice PhD""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN60383837""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1336""","=""2024""","=""Gretchen Orn""","=""Colleen West""","=""CNR771515951946""","=""Ora Wiza""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN77908159""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1337""","=""2024""","=""Forrest Marquardt-Barton""","=""Brendan O'Keefe I""","=""CNR187631531008""","=""Thomas Rempel-Mayert""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN00901781""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1338""","=""2024""","=""Emanuel Heathcote""","=""Omar Turner""","=""CNR667264360694""","=""Johnnie O'Connell""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN69425763""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1339""","=""2024""","=""Monica Schmidt""","=""Renee Schumm""","=""CNR041887271514""","=""Mr. Frankie Schaden""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN84258655""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1340""","=""2024""","=""Elsa Daniel-Kemmer""","=""Willis McLaughlin III""","=""CNR644197867631""","=""Mrs. Darla Reynolds""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN50809935""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1341""","=""2024""","=""Dominic Adams""","=""Rick Daniel""","=""CNR438065494545""","=""Phillip Cole""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN40191604""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1342""","=""2024""","=""Angie Spencer""","=""Marsha Lynch""","=""CNR241099998870""","=""Derek Senger""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN97955178""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1343""","=""2024""","=""Erik Welch""","=""Jean Nader""","=""CNR927854537916""","=""Abel Stark""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN60844680""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1344""","=""2024""","=""Lela Lubowitz""","=""Ida Hamill""","=""CNR943101951342""","=""Tammy Rutherford""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN03831396""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1345""","=""2024""","=""Nelson Hettinger""","=""Whitney Hyatt Jr.""","=""CNR216790942034""","=""Jessie Greenholt""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN36724798""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1346""","=""2024""","=""Tracy Turcotte""","=""Peter Abshire""","=""CNR817004054158""","=""Jodi Kiehn DDS""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN71697262""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1347""","=""2024""","=""Evan Balistreri""","=""Kristen Windler""","=""CNR877430493586""","=""Fernando Pouros I""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN08044870""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1348""","=""2024""","=""Andre Becker""","=""Lorraine Oberbrunner""","=""CNR712341207984""","=""Melody Altenwerth""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN02079634""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1349""","=""2024""","=""Matthew Kuhlman-Paucek""","=""Madeline Emmerich""","=""CNR653388173576""","=""Freda Swaniawski-Leannon""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN98194219""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1350""","=""2024""","=""Erick Pagac""","=""Sherri Barrows""","=""CNR355021522318""","=""Fannie Greenholt""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN93602417""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1351""","=""2024""","=""Jared Conn""","=""Rufus Bradtke""","=""CNR795068577046""","=""Fredrick Bergstrom I""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN38557162""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1352""","=""2024""","=""Pam Zieme""","=""Dr. Ashley Koss""","=""CNR842477658487""","=""Tasha Prohaska""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN50785031""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1353""","=""2024""","=""Ruby Bergnaum""","=""Jacquelyn Kohler""","=""CNR378192477785""","=""Alexandra Johnson-Casper""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN34869296""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1354""","=""2024""","=""Johnnie Oberbrunner""","=""Emanuel Heathcote""","=""CNR370301853710""","=""Jerry Skiles""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN62269129""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1355""","=""2024""","=""Michael Ortiz""","=""Mike Kub-Fritsch""","=""CNR755813164197""","=""Emily Christiansen""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN24228564""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1356""","=""2024""","=""Miss Sabrina Torphy""","=""Pam Sawayn""","=""CNR414492395710""","=""Dr. Howard Mann""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN72748911""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1357""","=""2024""","=""Jessie Anderson""","=""Alonzo Ondricka-Hoppe""","=""CNR679694876431""","=""Erik Gottlieb""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN49935169""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1358""","=""2024""","=""Mrs. Katherine Homenick""","=""Latoya Jones""","=""CNR538802157503""","=""Clayton Grady""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN06880875""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1359""","=""2024""","=""Dominic Bernier""","=""Wallace Deckow""","=""CNR858445875405""","=""Jennifer Kovacek""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN51054816""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1360""","=""2024""","=""Mr. Hubert Harvey""","=""Brandy Sawayn""","=""CNR671649680890""","=""Kenny Torp PhD""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN66092501""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1361""","=""2024""","=""Dr. Clark Goldner""","=""Rosemarie Pouros""","=""CNR054825921520""","=""Benny Feeney""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN64368488""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1362""","=""2024""","=""Mr. Byron Wiegand""","=""Arlene Turcotte""","=""CNR783804415926""","=""Rodney Kuhic""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN60961924""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1363""","=""2024""","=""Alma Auer""","=""Alvin Hintz""","=""CNR993119731985""","=""Tommy Tillman""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN65332510""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1364""","=""2024""","=""Bridget Greenfelder""","=""Kristen Ward Sr.""","=""CNR510822756543""","=""Becky Stoltenberg""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN68168458""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1365""","=""2024""","=""Vernon Baumbach""","=""Pat Thompson""","=""CNR765503493374""","=""Shelley O'Keefe""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN07992034""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1366""","=""2024""","=""Amber Schneider""","=""Abel Crist""","=""CNR245197743051""","=""Mr. Walter Legros""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN12709665""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1367""","=""2024""","=""Jon Wilkinson""","=""Mrs. Vivian Batz IV""","=""CNR211567270012""","=""Jennifer Hartmann""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN77007207""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1368""","=""2024""","=""Lucas Emard""","=""Glenda Hudson""","=""CNR682780467971""","=""Guadalupe Fadel""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN42171573""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1369""","=""2024""","=""Tony Leffler""","=""Meghan Brown""","=""CNR778379331007""","=""Olivia McCullough""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN93434140""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1370""","=""2024""","=""Rolando Klocko""","=""Mr. Archie Waters""","=""CNR849793867333""","=""Sidney Herman""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN33964499""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1371""","=""2024""","=""Maxine Daniel""","=""William Feest MD""","=""CNR244764175611""","=""Israel Larkin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN23582590""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1372""","=""2024""","=""Carlton Greenholt""","=""Ruby Prosacco""","=""CNR375562815642""","=""Dr. Toby Rosenbaum""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN60010835""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1373""","=""2024""","=""Josephine Beatty-Ward""","=""Guadalupe Koss""","=""CNR589703231041""","=""Miss Joanna Kub""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN28843031""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1374""","=""2024""","=""Bradley Beatty""","=""Willie Stracke""","=""CNR688094355708""","=""Dr. Carole Spencer""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN95586266""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1375""","=""2024""","=""Mrs. Della Kiehn""","=""Sheldon Bashirian""","=""CNR646575436726""","=""Ms. Janet Aufderhar""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN51440767""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1376""","=""2024""","=""Dwight Baumbach""","=""Jody Nitzsche""","=""CNR401882097326""","=""Gina Roberts""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN20709841""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1377""","=""2024""","=""Marian Adams""","=""Jill Waters""","=""CNR172483444501""","=""Johnny Kiehn""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN07662504""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1378""","=""2024""","=""Danielle Jerde""","=""Dr. Shaun Jakubowski""","=""CNR100262894969""","=""Wilfred Schimmel""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN02534574""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1379""","=""2024""","=""Patsy Stamm PhD""","=""Olive VonRueden""","=""CNR931979809735""","=""Blanche Bode""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN65145657""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1380""","=""2024""","=""Dr. Orville Dibbert""","=""Terrance Emmerich""","=""CNR675776078619""","=""Ignacio Predovic Sr.""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN15964431""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1381""","=""2024""","=""Priscilla Wiegand-Wunsch""","=""Don Kiehn""","=""CNR322884078424""","=""Henrietta Stehr""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN16853200""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1382""","=""2024""","=""Mrs. Melody Thompson""","=""Michelle Waelchi DDS""","=""CNR073335497804""","=""Donnie Wehner""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN44110887""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1383""","=""2024""","=""Jeannie Gleichner""","=""Lois Kohler III""","=""CNR511754513121""","=""Louise Smith""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN54874663""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1384""","=""2024""","=""Dr. Tom Grimes""","=""Candace Schiller""","=""CNR882768920204""","=""Leland Orn DDS""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN10012972""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1385""","=""2024""","=""Joe Schimmel""","=""Sadie Bailey""","=""CNR441086070846""","=""Oscar Franecki""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN19472990""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1386""","=""2024""","=""Dr. Roger Emmerich""","=""Dr. Geneva Heaney""","=""CNR512617095389""","=""Everett Simonis""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN95864809""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1387""","=""2024""","=""Clinton Moore""","=""Edgar Bednar""","=""CNR433675515323""","=""Robin Baumbach""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN06237127""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1388""","=""2024""","=""Latoya Lesch-Swift""","=""Abraham Jast""","=""CNR294372480388""","=""Pam Padberg I""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN13674801""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1389""","=""2024""","=""Dr. Darrell Ebert""","=""Mr. Ricky Shanahan""","=""CNR308898327026""","=""Geoffrey Hane""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN24122439""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1390""","=""2024""","=""Sarah Schuppe""","=""Clifford Halvorson""","=""CNR323569985453""","=""Dr. Natalie Collins MD""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN46994122""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1391""","=""2024""","=""Kayla Kautzer""","=""Bennie Simonis""","=""CNR018328452526""","=""Ernest Frami""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN35781878""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1392""","=""2024""","=""Martha Rosenbaum""","=""Maryann Waelchi-Huel""","=""CNR601378578502""","=""Jeremy Larson-Schowalter""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN71587682""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1393""","=""2024""","=""David Bednar Jr.""","=""Celia Hansen""","=""CNR736801118340""","=""Geoffrey Powlowski PhD""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN20982259""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1394""","=""2024""","=""Yvette Conroy""","=""Ms. Adrienne Daugherty""","=""CNR158171850611""","=""Dr. Kara Murphy""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN04855821""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1395""","=""2024""","=""Leland Little""","=""Alberta Kreiger""","=""CNR463213157853""","=""Dr. Jose Blanda""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN38843625""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1396""","=""2024""","=""Ben Tremblay""","=""Carlton Langosh-Kovacek""","=""CNR055864967399""","=""Mildred Larkin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN85750715""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1397""","=""2024""","=""Mrs. Stephanie Graham""","=""Gladys King""","=""CNR345333175401""","=""Lee Morissette""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN89995767""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1398""","=""2024""","=""Susie Doyle""","=""Megan Huels""","=""CNR759184512840""","=""Jessica Ullrich-Langworth""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN79007808""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1399""","=""2024""","=""Joyce Hansen""","=""Ronald Torp""","=""CNR466103939119""","=""Jennifer Zieme""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN36345932""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1400""","=""2024""","=""Christina Kuhlman""","=""Brandi Denesik""","=""CNR628552608383""","=""Jessie Schimmel""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN90876598""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1401""","=""2024""","=""Norma Lockman III""","=""Jenna Stehr""","=""CNR199933530173""","=""Lorene Rowe""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN35223850""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1402""","=""2024""","=""Jessica Mohr""","=""Lynn Davis""","=""CNR999986346726""","=""Bessie Wiza II""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN69562295""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1403""","=""2024""","=""Stephanie Kautzer""","=""Christina Ziemann""","=""CNR385794154689""","=""Diane Beatty III""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN79944704""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1404""","=""2024""","=""Mr. Max Corwin Sr.""","=""Alexandra Paucek""","=""CNR199206719756""","=""Naomi Rau""","=""2028-12-31""","=""20260730205543611""",Success,
