File Number,Loan Account Number,Sub LAN,Case Filing Date,Forum (court),Case type,Case Number,Case Year,Petitioner,Respondent,CNR (district courts),Lawyer,Next Hearing Date,TransactionId,Status,Remarks
"=""FN42523064""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1306""","=""2024""","=""Dominick Kuphal""","=""Erica Donnelly""","=""CNR458189862305""","=""Jeannie Graham MD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN57745289""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1307""","=""2024""","=""Alyssa Marvin-Metz I""","=""Tracey Gutkowski""","=""CNR569623292243""","=""Latoya Jacobi""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN13330249""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1308""","=""2024""","=""Darin Lind""","=""Rufus Konopelski""","=""CNR347834386686""","=""Lloyd Little""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN19835615""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1309""","=""2024""","=""Christian Boyle""","=""Ronald Keeling-Hilll""","=""CNR427655398262""","=""Candice Bechtelar""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN23852997""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1310""","=""2024""","=""Nick Keeling IV""","=""Miss Laura Davis""","=""CNR413592321087""","=""Stewart Thiel""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN77838206""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1311""","=""2024""","=""Claire Reynolds""","=""Kevin Terry I""","=""CNR867311065890""","=""Catherine Kertzmann""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN07437927""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1312""","=""2024""","=""John Yost""","=""Darnell Wyman""","=""CNR093321791800""","=""Jeremiah McGlynn""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN52170002""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1313""","=""2024""","=""Miss Lucy Stroman""","=""Brenda Feeney""","=""CNR265497401177""","=""Eunice Jenkins""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN81188190""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1314""","=""2024""","=""Sonya Heidenreich""","=""Jenna Mraz""","=""CNR209138129707""","=""Jay O'Hara""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN21146711""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1315""","=""2024""","=""Travis Bergstrom""","=""Tim Carter""","=""CNR352524686393""","=""Silvia Kihn""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN56226582""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1316""","=""2024""","=""Candice Runolfsdottir""","=""Irvin Ernser Jr.""","=""CNR481287389164""","=""Rodolfo Stokes""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN36727772""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1317""","=""2024""","=""Jesse Roob""","=""Leigh Schmeler""","=""CNR730286010559""","=""Dr. Jean Lebsack""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN33400312""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1318""","=""2024""","=""Mrs. Brandy Marquardt""","=""Danielle Konopelski""","=""CNR751301916622""","=""Karla Swaniawski""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN41372655""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1319""","=""2024""","=""Rodolfo Veum""","=""Eva Stiedemann""","=""CNR749368303492""","=""Reginald Reichert PhD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN48917099""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1320""","=""2024""","=""Everett Olson""","=""Miss Jackie Thompson""","=""CNR535063767707""","=""Mr. Johnathan Ledner-Conn PhD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN92930785""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1321""","=""2024""","=""Opal Franecki""","=""Lorenzo Bruen V""","=""CNR215042058405""","=""Bridget Crona""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN92458937""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1322""","=""2024""","=""Dr. Bertha Jacobi""","=""Dr. Angelo Wisoky MD""","=""CNR144718037829""","=""Ernesto Flatley""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN39978941""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1323""","=""2024""","=""Van Johnston""","=""Taylor Stehr""","=""CNR001745568413""","=""Cora Bernhard""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN79572386""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1324""","=""2024""","=""Gwendolyn Friesen""","=""Jeanne Hills""","=""CNR355238658466""","=""Irene Jacobson-Wintheiser""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN83621436""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1325""","=""2024""","=""Tasha Marquardt""","=""Hubert Christiansen""","=""CNR587107320127""","=""Gail Maggio""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN83944357""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1326""","=""2024""","=""Peggy Bednar MD""","=""Beth Effertz""","=""CNR956825809240""","=""Miriam Hayes""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN75601569""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1327""","=""2024""","=""Agnes Schroeder""","=""Mr. Julius Goldner""","=""CNR796264706342""","=""Donnie Weber""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN10099805""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1328""","=""2024""","=""Faye Adams""","=""Ernesto Reichel""","=""CNR134669885997""","=""Marco Orn""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN54004032""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1329""","=""2024""","=""Agnes Hettinger""","=""Desiree Zieme PhD""","=""CNR524182416430""","=""Elias Kunze""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN95072137""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1330""","=""2024""","=""Hubert Heidenreich""","=""Jo Corkery""","=""CNR316548850368""","=""Rosa Boyer I""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN34019229""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1331""","=""2024""","=""Hugo Stracke""","=""Ruby Marvin""","=""CNR652634517088""","=""Lindsey Legros""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN60290138""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1332""","=""2024""","=""Miss Lucy Goldner""","=""Lorenzo Prohaska""","=""CNR897877388391""","=""Evan Bashirian""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN56863706""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1333""","=""2024""","=""Randall Jones""","=""Deanna Huels""","=""CNR827470006001""","=""Roland Reynolds""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN70568788""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1334""","=""2024""","=""Margie Schoen""","=""Jeffery Littel""","=""CNR947259800647""","=""Rebecca Oberbrunner II""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN14802250""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1335""","=""2024""","=""Elena Toy""","=""Elisa Mills""","=""CNR915573471870""","=""Alejandro VonRueden""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN78286973""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1336""","=""2024""","=""Kerry Mosciski""","=""Mr. Santos Rosenbaum""","=""CNR244767715315""","=""Hazel Hahn""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN09719620""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1337""","=""2024""","=""Catherine Osinski""","=""Gerald Kub""","=""CNR637739649015""","=""Kent Heidenreich""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN42491880""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1338""","=""2024""","=""Bernice West DDS""","=""Mr. Israel Beatty""","=""CNR639460443657""","=""Vernon West""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN41552705""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1339""","=""2024""","=""Angel Feeney MD""","=""Phyllis Pacocha""","=""CNR776468303965""","=""Dr. Lindsey Willms""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN16070858""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1340""","=""2024""","=""Esther Schneider Jr.""","=""Jeff Kessler""","=""CNR563601520595""","=""Dr. Paulette Hoeger""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN22806892""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1341""","=""2024""","=""Gilberto Rolfson""","=""Shaun O'Connell""","=""CNR286950547516""","=""Kyle Sawayn-Mohr""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN24773820""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1342""","=""2024""","=""Melvin Walsh""","=""Barry Ward""","=""CNR600794383926""","=""Courtney Marks""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN95756577""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1343""","=""2024""","=""Della Emard MD""","=""Bryan Dicki""","=""CNR039115222065""","=""Chris Runolfsson""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN89368862""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1344""","=""2024""","=""Jerry Hessel""","=""Kristi Beer""","=""CNR073448889696""","=""Jan Hodkiewicz Jr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN67350813""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1345""","=""2024""","=""Victoria O'Reilly""","=""Victor Hyatt""","=""CNR733449215258""","=""Earnest Tremblay""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN33241369""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1346""","=""2024""","=""Roman Graham DDS""","=""Leslie Satterfield""","=""CNR079789469290""","=""Renee Quigley""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN96525679""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1347""","=""2024""","=""Ms. Shelley Wiza""","=""Johnnie Wisozk""","=""CNR679806179072""","=""Hope Emard MD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN81080175""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1348""","=""2024""","=""Bert Shields""","=""Kenny Effertz""","=""CNR598875509715""","=""Angelica Miller""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN74623832""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1349""","=""2024""","=""Edwin Powlowski II""","=""Alonzo Conroy""","=""CNR034129648535""","=""Dr. Elsie Stokes""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN19651524""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1350""","=""2024""","=""Lee Mueller""","=""Stanley Mayert V""","=""CNR844254621271""","=""Andres Haley-Abbott""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN45849617""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1351""","=""2024""","=""Cassandra Brakus""","=""Dr. Calvin Hansen""","=""CNR264380769890""","=""Katrina Fay-Adams""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN63509489""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1352""","=""2024""","=""Dianna Hartmann""","=""Hector Dickens-Williamson""","=""CNR603640803484""","=""Susie Hermann""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN16551234""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1353""","=""2024""","=""Minnie Runolfsson""","=""Stanley Toy""","=""CNR604245067530""","=""Amanda Schulist""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN16521602""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1354""","=""2024""","=""Mandy Turcotte MD""","=""Guadalupe Herzog""","=""CNR347209772145""","=""Ed Berge-Carroll""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN84995825""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1355""","=""2024""","=""Dr. Vicky Ebert""","=""Kelly Spinka PhD""","=""CNR028001861317""","=""Thomas Volkman II""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN10659726""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1356""","=""2024""","=""Alexis Deckow""","=""Ms. Josefina Nikolaus-Gutkowski""","=""CNR656268073301""","=""Candice Roberts""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN37105864""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1357""","=""2024""","=""Wilbert Mertz""","=""Violet Skiles""","=""CNR522349403162""","=""Jesse Berge""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN76776233""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1358""","=""2024""","=""Alan Muller""","=""Tabitha Conn""","=""CNR633124783522""","=""Mr. Ervin Conn""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN91652039""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1359""","=""2024""","=""Leslie Bosco III""","=""Noah Strosin""","=""CNR424278270406""","=""Nora Gulgowski PhD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN18890002""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1360""","=""2024""","=""Tanya Upton""","=""Rose Sanford""","=""CNR583894895959""","=""Mary Jakubowski""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN39146926""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1361""","=""2024""","=""Abraham Swift""","=""Jose Marvin""","=""CNR547120186207""","=""John McLaughlin""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN59866133""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1362""","=""2024""","=""May Mueller""","=""Mack Spinka""","=""CNR162430387376""","=""Ruben Cruickshank""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN90627211""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1363""","=""2024""","=""Luz Jast""","=""Cheryl Orn""","=""CNR973265610350""","=""Stuart Fisher""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN30380956""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1364""","=""2024""","=""Paula Welch""","=""Ida Homenick""","=""CNR255929738430""","=""Danny Mayer""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN24034944""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1365""","=""2024""","=""Emma Windler""","=""Jacob Schinner""","=""CNR855015075259""","=""Michelle Lehner""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN99775420""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1366""","=""2024""","=""Mrs. Sally Larson""","=""George Larson""","=""CNR277343714208""","=""Ann Lesch""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN15190456""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1367""","=""2024""","=""Alison DuBuque""","=""Desiree Gleason""","=""CNR723926184075""","=""Shirley Feeney""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN58108204""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1368""","=""2024""","=""Kathy Bednar""","=""Marguerite Wolf""","=""CNR257275493471""","=""Stacy Witting MD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN38124764""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1369""","=""2024""","=""Andrew O'Keefe""","=""Beverly Bashirian""","=""CNR929776906659""","=""Freddie Bogisich""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN58617112""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1370""","=""2024""","=""Lola Haley""","=""Mr. John Douglas PhD""","=""CNR013038555353""","=""Daisy Bins""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN62912347""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1371""","=""2024""","=""Lawrence Parker""","=""Sandra Boehm""","=""CNR317831313936""","=""Delores Wolff""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN97809716""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1372""","=""2024""","=""Rhonda DuBuque""","=""David Medhurst MD""","=""CNR028048452938""","=""Yvette Gutmann""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN56863406""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1373""","=""2024""","=""Brittany Bode""","=""Toni Boehm""","=""CNR188480539514""","=""Kristopher Orn""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN53160580""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1374""","=""2024""","=""Marian Yundt I""","=""Jay Mueller""","=""CNR039250262644""","=""Miss Sonia Hyatt""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN48473147""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1375""","=""2024""","=""Alan Hackett""","=""Ollie Schumm""","=""CNR634858997684""","=""Miss Nora Shanahan V""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN63754027""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1376""","=""2024""","=""Miss Amelia Schmidt""","=""Ms. Cora Ratke V""","=""CNR566822492087""","=""Roland Carter""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN09144720""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1377""","=""2024""","=""Wallace Labadie""","=""Elvira Satterfield""","=""CNR184788479963""","=""Lorenzo Ziemann Sr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN04092902""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1378""","=""2024""","=""Spencer McGlynn DVM""","=""Clifton Willms""","=""CNR598061348532""","=""Desiree Schneider""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN38446671""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1379""","=""2024""","=""Phyllis Quitzon""","=""Ms. Sophia Vandervort""","=""CNR454994445245""","=""Ricardo Upton""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN82500886""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1380""","=""2024""","=""Tommy Haley""","=""Cecelia Miller""","=""CNR925774964987""","=""Fred Rosenbaum""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN08268955""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1381""","=""2024""","=""Eva Weissnat""","=""Miguel Treutel Jr.""","=""CNR545102954678""","=""Ashley Sipes""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN74752597""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1382""","=""2024""","=""Austin Boyer""","=""Janet Welch""","=""CNR631469324567""","=""Ginger Green""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN82819410""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1383""","=""2024""","=""Lindsay Wisoky""","=""Rose Ondricka DVM""","=""CNR544821319469""","=""Albert Murazik""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN43486733""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1384""","=""2024""","=""Steven Heaney""","=""Mr. Marvin Spinka-Koepp""","=""CNR141831860955""","=""Dr. Terence Wuckert""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN90943525""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1385""","=""2024""","=""Tyrone Kemmer""","=""Stuart Terry""","=""CNR172140159846""","=""Mrs. Cheryl Windler""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN06084730""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1386""","=""2024""","=""Brooke Russel""","=""Carolyn Roberts""","=""CNR572033042586""","=""Molly Cartwright""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN87292053""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1387""","=""2024""","=""Velma Treutel""","=""Dr. Johnnie Thiel""","=""CNR745064126559""","=""Elbert Schaden""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN28805229""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1388""","=""2024""","=""Mercedes Ondricka""","=""Luther O'Hara""","=""CNR119357954552""","=""Florence McCullough""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN09989765""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1389""","=""2024""","=""Jacqueline Murphy IV""","=""Andres Olson""","=""CNR068450797978""","=""Derrick Huel""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN79406663""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1390""","=""2024""","=""Arnold Orn""","=""Mr. Miguel Bartoletti""","=""CNR692090557147""","=""Terence Douglas""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN21503637""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1391""","=""2024""","=""Dr. Clara Windler""","=""Clarence Keebler""","=""CNR355293608849""","=""Lucille Donnelly""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN45727836""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1392""","=""2024""","=""Olive Gorczany""","=""Julian Bogan-Toy I""","=""CNR700244304912""","=""Raymond Ortiz""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN80402660""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1393""","=""2024""","=""Raymond Stamm""","=""Juan Hintz Jr.""","=""CNR937240308263""","=""Christie Bahringer MD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN72677186""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1394""","=""2024""","=""Celia Reynolds""","=""Dennis Gusikowski""","=""CNR685542789856""","=""Juana West""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN70555960""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1395""","=""2024""","=""Bryan Runte""","=""Sherri Pagac I""","=""CNR657185702452""","=""Robyn Jaskolski""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN64926507""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1396""","=""2024""","=""Jim Herzog""","=""Rickey Franecki""","=""CNR720797865072""","=""Mitchell Blick""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN37175226""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1397""","=""2024""","=""Ms. Josephine Franey""","=""Joanne Kuhn""","=""CNR940575139303""","=""Sadie Shanahan-Abshire""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN37592226""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1398""","=""2024""","=""Ms. Ana Murazik-Jakubowski""","=""Irma Boyle""","=""CNR109980216705""","=""Irene Fahey""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN82977061""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1399""","=""2024""","=""Nicolas Roberts-Block""","=""Ivan Kunze-Jones""","=""CNR722626329887""","=""Shawn Bednar MD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN01645922""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1400""","=""2024""","=""Margaret Kreiger""","=""Lynette Stracke""","=""CNR126205879413""","=""Bennie Koepp""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN82497469""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1401""","=""2024""","=""Arturo Runolfsson""","=""Lois Kling""","=""CNR984543124159""","=""Arturo Senger""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN51915012""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1402""","=""2024""","=""Carlos Daugherty""","=""Alton Becker""","=""CNR071328726276""","=""Dianne Ernser""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN99617940""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1403""","=""2024""","=""Mrs. Marilyn Wilkinson""","=""Roberta Oberbrunner-Daugherty""","=""CNR416752919992""","=""Shaun Anderson""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN55542806""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1404""","=""2024""","=""Sherri Schaefer PhD""","=""Omar Schuster""","=""CNR401700153765""","=""Derek Hodkiewicz""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN07725525""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1405""","=""2024""","=""Juana Zboncak-Dicki""","=""Jody Kiehn""","=""CNR387435130434""","=""Mildred Barton""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN18927631""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1406""","=""2024""","=""Duane Trantow""","=""Marcia Reynolds""","=""CNR598306227953""","=""Ms. Inez Dickens""","=""2028-12-31""","=""20260730121343739""",Success,
